"ChangeId","DateTime","SourceIdentityId","SourceIdentityName","ModifiedPropertyDisplayName","ModifiedPropertyOldValue","ModifiedPropertyNewValue"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","title","","Security Engineer"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","emails[type eq ""work""].value","","clovato@IDSentinelSolutions.com"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","userName","","clovato@IDSentinelSolutions.com"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","name.givenName","","charita"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","name.familyName","","lovato"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","externalId","","71ddb5b4-e99f-4988-8915-a4e0e8e9184c"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User:department","","Security"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","71ddb5b4-e99f-4988-8915-a4e0e8e9184c","charita lovato","name.formatted","","charita lovato"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","active","","True"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","displayName","","earle clausing"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","title","","Security Engineer"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","emails[type eq ""work""].value","","eclausing@IDSentinelSolutions.com"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","userName","","eclausing@IDSentinelSolutions.com"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","name.givenName","","earle"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","name.familyName","","clausing"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","externalId","","31a89f50-6069-4356-acb2-5d8835c09d5b"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","urn:ietf:params:scim:schemas:extension:enterprise:2.0:User:department","","Security"
"9bb8ccbf-bb25-4801-abe9-0ecc36328e02","2026-05-24T21:18:52Z","31a89f50-6069-4356-acb2-5d8835c09d5b","earle clausing","name.formatted","","earle clausing"
